# avg ncr=129.42257742257743
55900,153
56000,148
56100,150
56200,159
56300,147
56400,144
56500,159
56600,146
56700,152
56800,148
56900,151
57000,148
57100,151
57200,162
57300,150
57400,152
57500,154
57600,159
57700,140
57800,169
57900,157
58000,153
58100,147
58200,152
58300,149
58400,157
58500,150
58600,154
58700,161
58800,143
58900,152
59000,157
59100,149
59200,149
59300,156
59400,156
59500,150
59600,158
59700,145
59800,156
59900,150
60000,148
60100,144
60200,149
60300,153
60400,142
60500,149
60600,152
60700,154
60800,160
60900,150
61000,151
61100,163
61200,150
61300,144
61400,156
61500,140
61600,152
61700,141
61800,142
61900,152
62000,150
62100,152
62200,148
62300,149
62400,157
62500,147
62600,160
62700,159
62800,160
62900,155
63000,154
63100,154
63200,144
63300,152
63400,155
63500,157
63600,159
63700,153
63800,144
63900,149
64000,143
64100,152
64200,155
64300,145
64400,149
64500,145
64600,148
64700,159
64800,162
64900,151
65000,154
65100,154
65200,151
65300,147
65400,154
65500,152
65600,156
65700,151
65800,147
65900,160
66000,150
66100,155
66200,149
66300,158
66400,164
66500,158
66600,148
66700,145
66800,157
66900,161
67000,151
67100,158
67200,157
67300,153
67400,153
67500,160
67600,160
67700,157
67800,155
67900,157
68000,147
68100,154
68200,152
68300,158
68400,156
68500,151
68600,162
68700,145
68800,160
68900,161
69000,157
69100,155
69200,160
69300,148
69400,147
69500,141
69600,142
69700,145
69800,144
69900,145
70000,153
70100,144
70200,150
70300,149
70400,149
70500,148
70600,148
70700,135
70800,145
70900,146
71000,136
71100,144
71200,150
71300,149
71400,141
71500,150
71600,147
71700,141
71800,137
71900,152
72000,147
72100,151
72200,145
72300,143
72400,147
72500,141
72600,148
72700,157
72800,144
72900,149
73000,146
73100,144
73200,148
73300,155
73400,143
73500,145
73600,157
73700,145
73800,149
73900,143
74000,150
74100,149
74200,149
74300,152
74400,150
74500,145
74600,150
74700,138
74800,143
74900,150
75000,156
75100,143
75200,144
75300,146
75400,145
75500,144
75600,143
75700,147
75800,138
75900,147
76000,140
76100,144
76200,147
76300,144
76400,151
76500,147
76600,143
76700,149
76800,150
76900,139
77000,150
77100,147
77200,147
77300,137
77400,141
77500,152
77600,164
77700,143
77800,143
77900,143
78000,141
78100,138
78200,141
78300,148
78400,146
78500,143
78600,150
78700,149
78800,150
78900,146
79000,145
79100,136
79200,146
79300,133
79400,141
79500,145
79600,142
79700,144
79800,145
79900,144
80000,150
80100,148
80200,144
80300,146
80400,139
80500,138
80600,143
80700,142
80800,127
80900,145
81000,146
81100,145
81200,145
81300,146
81400,144
81500,147
81600,151
81700,151
81800,148
81900,132
82000,141
82100,142
82200,150
82300,140
82400,144
82500,148
82600,148
82700,142
82800,147
82900,148
83000,136
83100,137
83200,149
83300,147
83400,146
83500,147
83600,143
83700,151
83800,144
83900,155
84000,144
84100,149
84200,149
84300,141
84400,138
84500,156
84600,153
84700,145
84800,150
84900,146
85000,145
85100,150
85200,145
85300,140
85400,143
85500,136
85600,142
85700,148
85800,141
85900,146
86000,136
86100,134
86200,138
86300,161
86400,150
86500,160
86600,156
86700,135
86800,155
86900,146
87000,144
87100,138
87200,145
87300,151
87400,138
87500,138
87600,149
87700,145
87800,142
87900,140
88000,150
88100,155
88200,154
88300,140
88400,154
88500,146
88600,159
88700,150
88800,139
88900,149
89000,145
89100,149
89200,158
89300,143
89400,146
89500,136
89600,145
89700,145
89800,139
89900,150
90000,155
90100,154
90200,134
90300,160
90400,153
90500,146
90600,156
90700,143
90800,143
90900,149
91000,149
91100,155
91200,151
91300,150
91400,153
91500,142
91600,151
91700,150
91800,152
91900,144
92000,142
92100,147
92200,150
92300,153
92400,151
92500,152
92600,146
92700,148
92800,151
92900,152
93000,144
93100,149
93200,143
93300,141
93400,147
93500,142
93600,138
93700,143
93800,145
93900,152
94000,154
94100,139
94200,154
94300,143
94400,135
94500,139
94600,137
94700,156
94800,157
94900,146
95000,156
95100,141
95200,143
95300,149
95400,158
95500,147
95600,151
95700,146
95800,139
95900,159
96000,145
96100,145
96200,153
96300,150
96400,151
96500,146
96600,138
96700,144
96800,144
96900,147
97000,148
97100,141
97200,153
97300,149
97400,142
97500,142
97600,151
97700,141
97800,147
97900,144
98000,142
98100,140
98200,152
98300,139
98400,148
98500,149
98600,141
98700,149
98800,148
98900,144
99000,143
99100,146
99200,145
99300,142
99400,144
99500,134
99600,143
99700,139
99800,145
99900,133
100000,148
